"";"X";"openalex_id";"journal_name";"publication_year";"osf_links";"git_links";"has_osf";"has_git";"has_any_link";"all_osf_links_clean";"all_git_links_clean"
"274";274;"W4399330036";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"275";275;"W4399321832";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"276";276;"W4399321895";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"277";277;"W4399283475";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"278";278;"W4399283189";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"279";279;"W4399283491";"Cogent Education";2024;"OSF.IO/JGRUP";NA;TRUE;FALSE;TRUE;"osf.io/jgrup";NA
"280";280;"W4399283514";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"281";281;"W4399303588";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"282";282;"W4399304027";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"283";283;"W4399275458";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"284";284;"W4399275655";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"285";285;"W4399273617";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"286";286;"W4399275319";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"287";287;"W4399297047";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"288";288;"W4399273460";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"289";289;"W4399273484";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"290";290;"W4399275665";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"291";291;"W4399122274";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"292";292;"W4399046011";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"293";293;"W4399022190";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"294";294;"W4398196891";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"295";295;"W4398196899";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"296";296;"W4398196838";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"297";297;"W4398223703";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"298";298;"W4398144630";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"299";299;"W4399337209";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"300";300;"W4396916109";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"301";301;"W4399015440";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"302";302;"W4396905142";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"303";303;"W4396888346";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"304";304;"W4396894295";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"305";305;"W4396889775";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"306";306;"W4396888199";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"307";307;"W4396894546";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"308";308;"W4396854019";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"309";309;"W4396854330";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"310";310;"W4396854326";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"311";311;"W4396829042";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"312";312;"W4396779048";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"313";313;"W4396778956";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"314";314;"W4396731416";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"315";315;"W4396696382";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"316";316;"W4399022647";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"317";317;"W4396612660";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"318";318;"W4396625324";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"319";319;"W4398199401";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"320";320;"W4396590849";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"321";321;"W4396514012";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"322";322;"W4396498906";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"323";323;"W4396221751";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"324";324;"W4395675581";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"325";325;"W4395464203";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"326";326;"W4395447718";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"327";327;"W4395081935";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"328";328;"W4395036992";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"329";329;"W4395011942";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"330";330;"W4395010030";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"331";331;"W4394961809";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"332";332;"W4394921077";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"333";333;"W4394922020";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"334";334;"W4394913197";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"335";335;"W4394877806";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"336";336;"W4394811361";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"337";337;"W4394820566";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"338";338;"W4394797074";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"339";339;"W4394797121";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"340";340;"W4394783932";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"341";341;"W4394784438";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"342";342;"W4394784443";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"343";343;"W4394766188";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"344";344;"W4394683226";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"345";345;"W4394622086";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"346";346;"W4394615266";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"347";347;"W4394615267";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"348";348;"W4394615082";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"349";349;"W4394614874";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"350";350;"W4393991026";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"351";351;"W4393991022";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"352";352;"W4393991087";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"353";353;"W4393990979";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"354";354;"W4393937893";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"355";355;"W4393935521";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"356";356;"W4393857089";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"357";357;"W4393851318";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"358";358;"W4393862423";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"359";359;"W4393410246";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"360";360;"W4393499515";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"361";361;"W4393386764";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"362";362;"W4393379279";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"363";363;"W4393391753";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"364";364;"W4393352135";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"365";365;"W4393358108";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"366";366;"W4393358190";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"367";367;"W4393305668";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"368";368;"W4393264560";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"369";369;"W4393268708";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"370";370;"W4393277386";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"371";371;"W4393265005";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"372";372;"W4393264129";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"373";373;"W4393233080";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"374";374;"W4393224522";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"375";375;"W4393151146";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"376";376;"W4393160253";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"377";377;"W4393119260";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"378";378;"W4393111542";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"379";379;"W4393087429";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"380";380;"W4393045223";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"381";381;"W4393040075";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"382";382;"W4393008241";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"383";383;"W4392916566";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"384";384;"W4392925744";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"385";385;"W4392916376";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"386";386;"W4392921109";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"387";387;"W4392925710";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"388";388;"W4392850057";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"389";389;"W4392849964";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"390";390;"W4392849956";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"391";391;"W4392849818";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"392";392;"W4392864316";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"393";393;"W4392817785";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"394";394;"W4392752654";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"395";395;"W4392741040";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"396";396;"W4392710390";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"397";397;"W4392661661";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"398";398;"W4392657221";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"399";399;"W4392645195";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"400";400;"W4392661152";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"401";401;"W4392646778";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"402";402;"W4392662653";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"403";403;"W4392653923";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"404";404;"W4392643555";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"405";405;"W4392646733";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"406";406;"W4392654900";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"407";407;"W4392645221";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"408";408;"W4392652913";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"409";409;"W4392653320";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"410";410;"W4392458672";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"411";411;"W4392455878";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"412";412;"W4392371557";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"413";413;"W4392354870";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"414";414;"W4392286810";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"415";415;"W4392769924";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"416";416;"W4392287554";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"417";417;"W4392292901";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"418";418;"W4392287535";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"419";419;"W4392292849";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"420";420;"W4392199059";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"421";421;"W4392197658";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"422";422;"W4392199719";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"423";423;"W4392165117";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"424";424;"W4392164724";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"425";425;"W4392133035";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"426";426;"W4392109868";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"427";427;"W4392107827";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"428";428;"W4392019006";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"429";429;"W4391932089";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"430";430;"W4391881417";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"431";431;"W4391813859";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"432";432;"W4391841374";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"433";433;"W4391817768";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"434";434;"W4391817668";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"435";435;"W4391783891";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"436";436;"W4391723104";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"437";437;"W4391718832";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"438";438;"W4391723128";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"439";439;"W4391717839";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"440";440;"W4391718475";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"441";441;"W4391652233";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"442";442;"W4391614603";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"443";443;"W4391614848";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"444";444;"W4391603217";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"445";445;"W4391614955";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"446";446;"W4391614527";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"447";447;"W4391566190";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"448";448;"W4391575599";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"449";449;"W4391567529";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"450";450;"W4391535229";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"451";451;"W4391539997";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"452";452;"W4391473320";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"453";453;"W4391473928";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"454";454;"W4391442705";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"455";455;"W4391401735";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"456";456;"W4391377699";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"457";457;"W4391446124";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"458";458;"W4391445916";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"459";459;"W4391401632";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"460";460;"W4391442584";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"461";461;"W4392788309";"Cogent Education";2024;"osf.io/xtdyn||osf.io/r645c";NA;TRUE;FALSE;TRUE;"osf.io/xtdyn; osf.io/r645c";NA
"462";462;"W4391282074";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"463";463;"W4391280704";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"464";464;"W4391282127";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"465";465;"W4391173555";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"466";466;"W4391173666";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"467";467;"W4391173627";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"468";468;"W4391171398";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"469";469;"W4391137860";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"470";470;"W4391141292";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"471";471;"W4391144409";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"472";472;"W4391088617";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"473";473;"W4391144516";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"474";474;"W4391144489";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"475";475;"W4391063648";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"476";476;"W4391109923";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"477";477;"W4391109912";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"478";478;"W4391063663";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"479";479;"W4391027432";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"480";480;"W4391034672";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"481";481;"W4391029229";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"482";482;"W4391030465";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"483";483;"W4391032314";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"484";484;"W4390984662";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"485";485;"W4390984251";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"486";486;"W4390917795";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"487";487;"W4390951823";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"488";488;"W4390917834";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"489";489;"W4390751975";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"490";490;"W4390701177";"Cogent Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"491";491;"W4389856065";"Cogent Education";2023;"osf.io/p2ekq||osf.io/p2ekq";NA;TRUE;FALSE;TRUE;"osf.io/p2ekq; osf.io/p2ekq";NA
"492";492;"W4389819362";"Cogent Education";2023;NA;NA;FALSE;FALSE;FALSE;NA;NA
"493";493;"W4389752374";"Cogent Education";2023;NA;NA;FALSE;FALSE;FALSE;NA;NA
"494";494;"W4389752356";"Cogent Education";2023;NA;NA;FALSE;FALSE;FALSE;NA;NA
"495";495;"W4389703316";"Cogent Education";2023;NA;NA;FALSE;FALSE;FALSE;NA;NA
"496";496;"W4389623183";"Cogent Education";2023;NA;NA;FALSE;FALSE;FALSE;NA;NA
"497";497;"W4389409692";"Cogent Education";2023;NA;NA;FALSE;FALSE;FALSE;NA;NA
"498";498;"W4389299160";"Cogent Education";2023;NA;NA;FALSE;FALSE;FALSE;NA;NA
"499";499;"W4389282192";"Cogent Education";2023;NA;NA;FALSE;FALSE;FALSE;NA;NA
"500";500;"W4389155246";"Cogent Education";2023;NA;NA;FALSE;FALSE;FALSE;NA;NA
"501";501;"W4389043230";"Cogent Education";2023;NA;NA;FALSE;FALSE;FALSE;NA;NA
"502";502;"W4389046096";"Cogent Education";2023;NA;NA;FALSE;FALSE;FALSE;NA;NA
"503";503;"W4389045102";"Cogent Education";2023;NA;NA;FALSE;FALSE;FALSE;NA;NA
"504";504;"W4388945852";"Cogent Education";2023;NA;NA;FALSE;FALSE;FALSE;NA;NA
"505";505;"W4388825891";"Cogent Education";2023;NA;NA;FALSE;FALSE;FALSE;NA;NA
"506";506;"W4388790745";"Cogent Education";2023;NA;NA;FALSE;FALSE;FALSE;NA;NA
"507";507;"W4388792891";"Cogent Education";2023;NA;NA;FALSE;FALSE;FALSE;NA;NA
"508";508;"W4388791067";"Cogent Education";2023;NA;NA;FALSE;FALSE;FALSE;NA;NA
"509";509;"W4388747197";"Cogent Education";2023;NA;NA;FALSE;FALSE;FALSE;NA;NA
"510";510;"W4388725893";"Cogent Education";2023;NA;NA;FALSE;FALSE;FALSE;NA;NA
"511";511;"W4388606173";"Cogent Education";2023;NA;NA;FALSE;FALSE;FALSE;NA;NA
"512";512;"W4388570058";"Cogent Education";2023;NA;NA;FALSE;FALSE;FALSE;NA;NA
"513";513;"W4388491003";"Cogent Education";2023;NA;NA;FALSE;FALSE;FALSE;NA;NA
"514";514;"W4388441230";"Cogent Education";2023;NA;NA;FALSE;FALSE;FALSE;NA;NA
"515";515;"W4388293276";"Cogent Education";2023;NA;NA;FALSE;FALSE;FALSE;NA;NA
"516";516;"W4388231960";"Cogent Education";2023;NA;NA;FALSE;FALSE;FALSE;NA;NA
"517";517;"W4388153555";"Cogent Education";2023;NA;NA;FALSE;FALSE;FALSE;NA;NA
"518";518;"W4388138625";"Cogent Education";2023;NA;NA;FALSE;FALSE;FALSE;NA;NA
"519";519;"W4388036415";"Cogent Education";2023;NA;NA;FALSE;FALSE;FALSE;NA;NA
"520";520;"W4387973078";"Cogent Education";2023;NA;NA;FALSE;FALSE;FALSE;NA;NA
"521";521;"W4387973035";"Cogent Education";2023;NA;NA;FALSE;FALSE;FALSE;NA;NA
"522";522;"W4387946486";"Cogent Education";2023;NA;NA;FALSE;FALSE;FALSE;NA;NA
"523";523;"W4387904651";"Cogent Education";2023;NA;NA;FALSE;FALSE;FALSE;NA;NA
"524";524;"W4387906353";"Cogent Education";2023;NA;NA;FALSE;FALSE;FALSE;NA;NA
"525";525;"W4387777070";"Cogent Education";2023;NA;NA;FALSE;FALSE;FALSE;NA;NA
"526";526;"W4387777050";"Cogent Education";2023;NA;NA;FALSE;FALSE;FALSE;NA;NA
"527";527;"W4387650172";"Cogent Education";2023;NA;NA;FALSE;FALSE;FALSE;NA;NA
"528";528;"W4387675820";"Cogent Education";2023;NA;NA;FALSE;FALSE;FALSE;NA;NA
"529";529;"W4387650624";"Cogent Education";2023;NA;NA;FALSE;FALSE;FALSE;NA;NA
"530";530;"W4387617057";"Cogent Education";2023;NA;NA;FALSE;FALSE;FALSE;NA;NA
"531";531;"W4387571797";"Cogent Education";2023;NA;NA;FALSE;FALSE;FALSE;NA;NA
"532";532;"W4387140442";"Cogent Education";2023;NA;NA;FALSE;FALSE;FALSE;NA;NA
"533";533;"W4387078728";"Cogent Education";2023;NA;NA;FALSE;FALSE;FALSE;NA;NA
"534";534;"W4387018706";"Cogent Education";2023;NA;NA;FALSE;FALSE;FALSE;NA;NA
"535";535;"W4386994600";"Cogent Education";2023;NA;NA;FALSE;FALSE;FALSE;NA;NA
"536";536;"W4386994561";"Cogent Education";2023;NA;NA;FALSE;FALSE;FALSE;NA;NA
"537";537;"W4386889688";"Cogent Education";2023;NA;NA;FALSE;FALSE;FALSE;NA;NA
"538";538;"W4386587527";"Cogent Education";2023;NA;NA;FALSE;FALSE;FALSE;NA;NA
"539";539;"W4386547425";"Cogent Education";2023;NA;NA;FALSE;FALSE;FALSE;NA;NA
"540";540;"W4386547448";"Cogent Education";2023;NA;NA;FALSE;FALSE;FALSE;NA;NA
"541";541;"W4386467892";"Cogent Education";2023;NA;NA;FALSE;FALSE;FALSE;NA;NA
"542";542;"W4386448870";"Cogent Education";2023;NA;NA;FALSE;FALSE;FALSE;NA;NA
"543";543;"W4386441340";"Cogent Education";2023;NA;NA;FALSE;FALSE;FALSE;NA;NA
"544";544;"W4386402433";"Cogent Education";2023;NA;NA;FALSE;FALSE;FALSE;NA;NA
"545";545;"W4386373160";"Cogent Education";2023;NA;NA;FALSE;FALSE;FALSE;NA;NA
"546";546;"W4386318978";"Cogent Education";2023;NA;NA;FALSE;FALSE;FALSE;NA;NA
"547";547;"W4386285648";"Cogent Education";2023;NA;NA;FALSE;FALSE;FALSE;NA;NA
"548";548;"W4386253682";"Cogent Education";2023;NA;NA;FALSE;FALSE;FALSE;NA;NA
"549";549;"W4386201849";"Cogent Education";2023;NA;NA;FALSE;FALSE;FALSE;NA;NA
